link,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,run,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,jq_addClass,jq_after,jq_append,jq_appendTo,jq_attr,jq_before,jq_html,jq_insertAfter,jq_insertBefore,jq_prepend,jq_prependTo,jq_prop,jq_replaceWith,jq_val,jq_wrap,jq_wrapAll,jq_wrapInner,jq_parseHTML,jq_$,jq_jQuery,jq_jQuery.globalEval,JqueryTotal,ExternalJs
http://begoniahealthcare.com/ybnl/index.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bekkimcquay.com/pa/Pro/onedauth/office/index.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bellaroma.ru,14,476,0,1,0,0,0,0,6,2,123,0,142,8,61,133,1,0,0,0,33,362,433,112,562,125,20,132,23,11,18,8,0,0,0,0,0,5,141,130,1,87,14,476,0,1,0,0,0,0,6,2,123,0,142,8,61,133,1,0,0,0,33,362,433,112,562,125,20,132,23,11,18,0,0,0,0,0,5,141,130,1,87,160,5,51,22,332,1,58,3,45,10,4,25,5,96,43,5,1,3,685,0,2,1556,21
http://bellevuediscovery.org/wp-content/plugins/lou/css455/signin/Security/myaccount/signin/?country.x=&amp;locale.x=en_,2,44,0,0,0,0,0,0,0,0,15,0,37,1,3,1,0,0,0,0,4,18,43,14,93,5,2,23,6,2,0,5,0,0,0,0,0,0,5,3,2,2,2,44,0,0,0,0,0,0,0,0,15,0,37,1,3,1,0,0,0,0,4,18,43,14,93,5,2,23,6,2,0,0,0,0,0,0,0,5,3,2,2,17,2,12,2,20,0,9,0,8,2,0,17,1,17,1,3,1,2,14,0,2,130,7
http://bellezzalatina.com/update-cgi/gs_gen/gs52c84884017878bde883a22157d321c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bellgab.com,0,16,0,0,0,0,0,0,0,0,10,0,13,0,3,4,0,0,0,0,4,6,66,2,67,7,3,25,19,1,0,2,0,0,0,0,0,1,7,1,0,3,0,16,0,0,0,0,0,0,0,0,10,0,13,0,3,4,0,0,0,0,4,6,66,2,67,7,3,25,19,1,0,0,0,0,0,0,1,7,1,0,3,3,0,4,2,5,1,2,0,5,0,0,3,1,4,0,3,1,2,4,0,2,42,1
http://belorussian-checkou.000webhostapp.com/cncountin/upload/en.php,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,3,0,0,0,0,1,0,17,0,2,49,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,0,0,0,0,1,0,17,0,2,49,15,2,11,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,42,2
http://beltehimport.ru/housedhelplinked/index.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bengal-apparel.com/299107520/apx/apx/shp/index/xb,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,0,23,0,0,45,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,23,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5
http://benjaminbatista.com/secure/dpbx/page2.php,1,25,0,1,0,0,0,0,1,0,27,0,11,2,7,2,0,0,0,0,4,18,35,2,51,28,11,42,5,1,0,2,0,0,0,0,0,0,17,0,0,12,1,25,0,1,0,0,0,0,1,0,27,0,11,2,7,2,0,0,0,0,4,18,35,2,51,28,11,42,5,1,0,0,0,0,0,0,0,17,0,0,12,6,1,5,2,22,0,3,0,5,0,0,4,1,4,0,3,1,3,18,9,2,89,2
http://benjaminbatista.com/secure/dpbx/ssubmit.php,1,25,0,1,0,0,0,0,1,0,27,0,11,2,7,2,0,0,0,0,4,18,35,2,51,28,11,42,5,1,0,2,0,0,0,0,0,0,17,0,0,12,1,25,0,1,0,0,0,0,1,0,27,0,11,2,7,2,0,0,0,0,4,18,35,2,51,28,11,42,5,1,0,0,0,0,0,0,0,17,0,0,12,6,1,5,2,22,0,3,0,5,0,0,4,1,4,0,3,1,3,18,9,2,89,2
http://berkatdiesel.com/aol/aol2.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://berkatutama.co.id/wp-includes/account,0,41,0,1,0,0,0,0,2,1,25,0,7,6,14,5,0,0,0,0,3,14,44,2,82,16,10,50,8,1,0,2,0,0,0,0,0,2,31,0,5,35,0,41,0,1,0,0,0,0,2,1,25,0,7,6,14,5,0,0,0,0,3,14,44,2,82,16,10,50,8,1,0,0,0,0,0,0,2,31,0,5,35,73,6,21,8,67,0,12,0,10,6,1,21,3,17,2,3,2,3,77,12,2,346,15
http://berkshirelnp.org/forum/ReLeAsE/worksss.htm,2,70,0,1,0,0,0,0,1,1,42,0,13,2,5,5,0,0,0,0,5,16,79,23,93,10,7,45,7,2,0,2,0,0,0,0,0,0,39,2,0,13,2,70,0,1,0,0,0,0,1,1,42,0,13,2,5,5,0,0,0,0,5,16,79,23,93,10,7,45,7,2,0,0,0,0,0,0,0,39,2,0,13,112,3,16,10,63,1,8,2,9,1,1,11,4,37,0,3,1,3,43,21,2,351,12
http://bermuda-shop.com/cox/cox/upgrade.php,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,0,23,0,0,45,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,23,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5
http://bero.0ok.de/downloads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://berrysocialmedia.club/wp-content/plugins/sploit/login.alibaba.com/login.alibaba.com/Login.htm,5,170,0,3,0,0,0,0,11,0,69,0,21,1,51,12,0,0,0,0,3,46,162,36,226,67,5,90,46,6,5,2,0,0,0,0,0,0,151,0,0,187,5,170,0,3,0,0,0,0,11,0,69,0,21,1,51,12,0,0,0,0,3,46,162,36,226,67,5,90,46,6,5,0,0,0,0,0,0,151,0,0,187,256,7,40,31,220,2,50,4,17,11,5,13,6,59,2,3,1,2,17,60,2,808,6
http://beslchege.ru.com,0,22,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,28,7,11,29,2,31,29,2,0,0,0,0,0,0,0,0,1,4,1,17,0,22,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,28,7,11,29,2,31,29,2,0,0,0,0,0,0,0,1,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
http://bestchange.pro,0,66,0,0,0,0,0,0,0,0,35,0,8,28,10,2,0,0,0,0,0,46,99,36,106,45,1,28,57,6,0,0,0,0,0,0,0,0,23,0,0,44,0,66,0,0,0,0,0,0,0,0,35,0,8,28,10,2,0,0,0,0,0,46,99,36,106,45,1,28,57,6,0,0,0,0,0,0,0,23,0,0,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
http://bestch-new.ua-ix.biz,0,12,0,0,0,0,0,0,2,0,13,0,0,2,2,1,0,0,0,0,2,4,19,0,33,11,1,19,7,0,0,2,0,0,0,0,0,0,8,0,0,1,0,12,0,0,0,0,0,0,2,0,13,0,0,2,2,1,0,0,0,0,2,4,19,0,33,11,1,19,7,0,0,0,0,0,0,0,0,8,0,0,1,13,0,4,0,7,0,2,0,4,0,0,3,1,4,0,2,1,2,30,0,1,74,0
http://best-house.ro/secure/facebuuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://best-house.ro/secure/facebuuk/update.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://best-house.ro/secure/facebuuk/websc-carding.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://best.medinfo.space/Hu,8,67,0,0,0,0,0,0,0,0,13,0,6,4,15,41,1,0,0,0,9,19,47,2,76,7,1,21,5,1,5,2,0,0,0,0,0,0,10,0,0,19,8,67,0,0,0,0,0,0,0,0,13,0,6,4,15,41,1,0,0,0,9,19,47,2,76,7,1,21,5,1,5,0,0,0,0,0,0,10,0,0,19,16,2,13,2,19,0,6,2,15,1,0,3,1,14,0,3,1,2,103,0,2,205,1
http://bestobmenka24.com/?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://bestpianomovermalaysia.com/fb-lawfirm/Docun/2736e2795f07ff7276e938a0bc733938/index2.php,2,202,0,1,0,0,0,0,6,0,45,0,77,41,39,18,0,0,0,0,9,164,261,45,260,62,20,86,23,9,5,4,0,0,0,0,0,11,119,0,8,196,2,202,0,1,0,0,0,0,6,0,45,0,77,41,39,18,0,0,0,0,9,164,261,45,260,62,20,86,23,9,5,0,0,0,0,0,11,119,0,8,196,199,6,88,13,253,2,40,6,22,7,4,21,4,58,9,4,1,2,304,114,2,1159,18
http://bethbireeltd.com,10,305,0,1,0,0,0,0,16,0,59,0,91,44,48,20,0,0,0,0,4,86,379,23,252,116,13,91,20,5,0,32,0,0,0,0,0,2,203,0,0,425,10,305,0,1,0,0,0,0,16,0,59,0,91,44,48,20,0,0,0,0,4,86,379,23,252,116,13,91,20,5,0,0,0,0,0,0,2,203,0,0,425,406,9,151,36,384,6,82,4,32,20,9,40,10,70,11,11,2,3,1038,187,2,2513,1
http://betheldentistry.com/login.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://betheldentistry.com/session_expired_login/office.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bethel.org.sg/wp-includes/SimplePie/Content/Contnet/navyfederaltion.org.AuthLogin.ispnet.jsorg/accountsummary/AuthLogin/customers.services.policies/navyfederaltion.org.AuthLogin.ispnet.jsorg/index.php,1,116,0,4,0,0,0,0,1,2,56,0,21,16,18,6,0,0,0,0,13,38,108,25,243,30,22,123,19,4,0,4,0,0,0,0,0,5,57,0,0,69,1,116,0,4,0,0,0,0,1,2,56,0,21,16,18,6,0,0,0,0,13,38,108,25,243,30,22,123,19,4,0,0,0,0,0,0,5,57,0,0,69,65,4,64,15,123,2,40,1,33,0,1,17,8,33,1,12,4,5,291,4,8,731,29
http://bethkennedy.com/101/Office2019UPDATED/index.php,1,141,0,1,0,0,0,0,3,0,43,0,31,4,11,18,0,0,0,0,6,103,158,33,150,75,14,63,9,6,0,22,0,0,0,0,0,0,60,0,1,74,1,141,0,1,0,0,0,0,3,0,43,0,31,4,11,18,0,0,0,0,6,103,158,33,150,75,14,63,9,6,0,0,0,0,0,0,0,60,0,1,74,172,1,86,4,142,3,36,0,15,15,2,9,1,5,8,3,1,2,14,334,2,855,5
http://betpatry.cc/pjx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bet-rate.com,11,257,0,3,0,0,0,0,39,0,105,0,58,57,41,56,48,0,0,0,21,66,280,86,254,152,28,146,23,7,1,5,0,0,0,0,0,0,97,0,0,115,11,257,0,3,0,0,0,0,39,0,105,0,58,57,41,56,48,0,0,0,21,66,280,86,254,152,28,146,23,7,1,0,0,0,0,0,0,97,0,0,115,97,4,50,10,114,2,24,7,36,5,4,14,3,21,5,3,1,3,351,82,2,838,4
http://betterbromsgrove.com/welcomes/customer_center/customer-IDPP00C671/signin/signin.php?cmd=_update-information&account_update=ce6d8828d7eda74b3e53c67e2696f973&lim_session=6a6311c0da2ec03fa4bea7dc8da93bbd5ea84ce5,0,72,0,1,0,0,0,0,0,0,41,0,11,28,12,2,0,0,0,0,2,51,110,36,144,45,3,47,56,4,0,0,0,0,0,0,0,0,25,0,0,48,0,72,0,1,0,0,0,0,0,0,41,0,11,28,12,2,0,0,0,0,2,51,110,36,144,45,3,47,56,4,0,0,0,0,0,0,0,25,0,0,48,3,0,3,0,7,0,2,0,10,0,0,2,0,4,0,0,0,2,0,0,2,35,4
http://bettinasasso.com/p.en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bettinasasso.com/p.en/signin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://beveiligdewebsite1.000webhostapp.com/particulier/p2.html,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,3,0,0,0,0,1,0,17,0,2,49,1,62,0,0,0,0,0,0,1,0,26,0,9,0,7,11,0,0,0,0,3,16,61,28,97,7,3,30,12,1,0,0,0,0,0,1,0,17,0,2,49,15,2,11,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,42,2
http://beverlyperkins.com/wordpress/wp-content/plugins/ubh/facebook.security,0,21,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,27,7,10,29,2,31,29,2,0,0,0,0,0,0,0,0,1,4,1,17,0,21,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,27,7,10,29,2,31,29,2,0,0,0,0,0,0,0,1,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5
http://bezacomda.org/wp-admin/includes/ajr/logon/index.php?userid=nobody@mycraftmail.com,1,43,0,1,0,0,0,0,2,0,23,0,7,3,7,9,0,0,0,0,3,17,61,5,76,26,9,46,7,1,0,3,0,0,0,0,0,0,37,1,3,41,1,43,0,1,0,0,0,0,2,0,23,0,7,3,7,9,0,0,0,0,3,17,61,5,76,26,9,46,7,1,0,0,0,0,0,0,0,37,1,3,41,122,9,61,16,268,3,35,4,6,8,3,14,4,31,6,3,1,3,413,159,2,1171,0
http://bezacomda.org/wp-admin/includes/ajr/logon/step2.php,1,43,0,1,0,0,0,0,2,0,23,0,7,3,7,9,0,0,0,0,3,17,61,5,76,26,9,46,7,1,0,3,0,0,0,0,0,0,37,1,3,41,1,43,0,1,0,0,0,0,2,0,23,0,7,3,7,9,0,0,0,0,3,17,61,5,76,26,9,46,7,1,0,0,0,0,0,0,0,37,1,3,41,122,9,61,16,268,3,35,4,6,8,3,14,4,31,6,3,1,3,413,159,2,1171,0
http://beztabaka.by/admin/model/blog/user/cmd/7e8f6cc658fd9b3a3d76d4f844306275/moncompte/index.php,24,210,0,1,0,0,0,0,23,1,50,0,82,21,32,50,6,0,0,0,14,122,246,45,333,45,15,76,13,7,0,0,0,0,0,0,0,4,118,1,1,172,24,210,0,1,0,0,0,0,23,1,50,0,82,21,32,50,6,0,0,0,14,122,246,45,333,45,15,76,13,7,0,0,0,0,0,0,4,118,1,1,172,132,3,39,28,94,2,38,1,30,2,5,2,5,29,3,3,1,0,64,0,2,483,8
http://beztabaka.by/admin/model/blog/user/cmd/ddf24f3987c5c190c0f20d267c7d09d7/moncompte/index.php,24,210,0,1,0,0,0,0,23,1,50,0,82,21,32,50,6,0,0,0,14,122,246,45,333,45,15,76,13,7,0,0,0,0,0,0,0,4,118,1,1,172,24,210,0,1,0,0,0,0,23,1,50,0,82,21,32,50,6,0,0,0,14,122,246,45,333,45,15,76,13,7,0,0,0,0,0,0,4,118,1,1,172,132,3,39,28,94,2,38,1,30,2,5,2,5,29,3,3,1,0,64,0,2,483,8
http://bfgminer.org/files/3.1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bgcnr.org/.carota/macarotalogntfx/mloginnetfx782741.php,2,105,0,1,0,0,0,0,9,0,40,0,29,3,17,11,0,0,0,0,9,66,120,39,118,60,11,58,8,2,0,3,0,0,0,0,0,0,86,0,0,39,2,105,0,1,0,0,0,0,9,0,40,0,29,3,17,11,0,0,0,0,9,66,120,39,118,60,11,58,8,2,0,0,0,0,0,0,0,86,0,0,39,87,5,25,17,100,2,11,2,9,2,2,9,1,9,1,4,2,3,0,0,2,293,2
http://bgplumbing.co.uk/boausik/verification/action.php?cmd=login_submit&id=83d433f0878508fdb4b886b32d07397283d433f0878508fdb4b886b32d073972&session=83d433f0878508fdb4b886b32d07397283d433f0878508fdb4b886b32d073972,1,61,0,1,0,0,0,0,0,0,18,0,14,0,4,2,0,0,0,0,2,8,67,36,60,7,6,46,5,1,0,2,0,0,0,0,0,0,23,1,1,9,1,61,0,1,0,0,0,0,0,0,18,0,14,0,4,2,0,0,0,0,2,8,67,36,60,7,6,46,5,1,0,0,0,0,0,0,0,23,1,1,9,36,0,12,10,59,0,2,1,11,0,3,5,1,4,1,4,1,2,6,0,2,160,5
http://bgplumbing.co.uk/boausik/verification/login.php,1,61,0,1,0,0,0,0,0,0,18,0,14,0,4,2,0,0,0,0,2,8,67,36,60,7,6,46,5,1,0,2,0,0,0,0,0,0,23,1,1,9,1,61,0,1,0,0,0,0,0,0,18,0,14,0,4,2,0,0,0,0,2,8,67,36,60,7,6,46,5,1,0,0,0,0,0,0,0,23,1,1,9,36,0,12,10,59,0,2,1,11,0,3,5,1,4,1,4,1,2,6,0,2,160,5
http://bhcbikes.com/scib/htmlFiles/oform2.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bhd-plataforma-participante.actualplataforma.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bhilwarminfotechcoltd.yolasite.com/contact-us.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bhubaneswarcabyatra.com/gabrieljames/index.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bibwebshop.com/RES1011/m1cros0fts,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,2,0,0,0,0,0,3,128,12,4,83,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,0,0,0,0,0,3,128,12,4,83,133,9,61,16,147,2,51,1,28,6,4,6,9,41,1,3,4,3,171,306,2,1004,40
http://bibwebshop.com/RES1011/m1cros0fts/indexa.php,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,2,0,0,0,0,0,3,128,12,4,83,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,0,0,0,0,0,3,128,12,4,83,133,9,61,16,147,2,51,1,28,6,4,6,9,41,1,3,4,3,171,306,2,1004,40
http://bibwebshop.com/RES1011/m1cros0fts/indexa.php?P=_93894574342hdfj,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,2,0,0,0,0,0,3,128,12,4,83,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,0,0,0,0,0,3,128,12,4,83,133,9,61,16,147,2,51,1,28,6,4,6,9,41,1,3,4,3,171,306,2,1004,40
http://bibwebshop.com/RES1011/m1cros0fts/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,2,0,0,0,0,0,3,128,12,4,83,1,123,0,5,0,0,0,0,19,1,52,0,18,16,50,7,2,0,0,0,9,23,139,27,165,35,19,78,14,1,14,0,0,0,0,0,3,128,12,4,83,133,9,61,16,147,2,51,1,28,6,4,6,9,41,1,3,4,3,171,306,2,1004,40
